anonym_id;year;gender;time_dep_age_group;main_research_area;institute_type;running_erc_project;rolling_avg_grade;n_articles_per_year;n_preprints_per_year;n_citations_per_year;max_rolling_7;max_articles_7;max_preprints_7;max_citations_7
df54602fed;2012;m;45-54;MINT;Cantonal university;False;5.25;1;0;69;5.25;1.0;0.0;69.0
d7156a2e22;2018;m;45-54;LS;ETH Domain;False;5.25;14;0;571;5.25;14.0;0.0;571.0
625a7a3659;2018;m;65+;SSH;Cantonal university;False;5.25;0;0;0;5.25;0.0;0.0;0.0
e358c84338;2015;m;< 45;MINT;ETH Domain;True;5.25;4;2;37;5.25;4.0;2.0;37.0
0e4543afe6;2013;m;< 45;MINT;Cantonal university;False;5.25;21;7;402;5.25;21.0;7.0;402.0
e6672ac8f5;2016;m;65+;MINT;Cantonal university;False;5.2;1;0;12;5.2;1.0;0.0;12.0
253f896190;2012;m;45-54;MINT;Cantonal university;False;5.16666666666667;9;0;403;5.16666666666667;9.0;0.0;403.0
1bc5454402;2017;m;< 45;MINT;ETH Domain;False;5.16666666666667;16;0;592;5.16666666666667;16.0;0.0;592.0
bee67c0f9f;2014;m;65+;MINT;ETH Domain;False;5.125;3;1;84;5.125;3.0;1.0;84.0
545145a195;2014;m;45-54;LS;Cantonal university;False;5.0;8;0;645;5.0;8.0;0.0;645.0
7413acc10f;2017;f;65+;SSH;Unknown;False;5.0;0;0;0;5.0;0.0;0.0;0.0
a060d9e462;2015;m;45-54;MINT;ETH Domain;False;5.0;9;0;91;5.0;9.0;0.0;91.0
6ca0ad3ebe;2015;m;< 45;MINT;ETH Domain;False;5.0;2;0;21;5.0;2.0;0.0;21.0
5854795625;2017;m;45-54;MINT;Cantonal university;False;5.0;7;5;190;5.0;7.0;5.0;190.0
d6df988f2f;2013;m;45-54;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
fe0eb5b2d4;2017;m;45-54;MINT;Cantonal university;False;5.0;5;0;300;5.0;5.0;0.0;300.0
bffbe45754;2017;m;45-54;SSH;Unknown;False;5.0;6;0;5;5.0;6.0;0.0;5.0
8dcd079c0b;2016;m;< 45;LS;Cantonal university;False;5.0;3;0;33;5.0;3.0;0.0;33.0
55e26ef184;2018;f;45-54;MINT;Unknown;False;5.0;3;11;204;5.0;3.0;11.0;204.0
ff9b49e77e;2012;m;45-54;SSH;Cantonal university;False;5.0;2;4;6;5.0;2.0;4.0;6.0
8925852b1e;2018;m;55-64;MINT;ETH Domain;False;5.0;2;0;151;5.0;2.0;0.0;151.0
669e67d0fe;2015;m;< 45;MINT;Cantonal university;False;5.0;0;2;0;5.0;0.0;2.0;0.0
28eb348e87;2015;m;< 45;MINT;ETH Domain;False;5.0;2;3;5;5.0;2.0;3.0;5.0
1c2ddcf0a6;2018;f;< 45;MINT;ETH Domain;False;5.0;3;0;38;5.0;3.0;0.0;38.0
d7d45c3549;2016;f;45-54;LS;Cantonal university;True;5.0;27;0;1129;5.0;27.0;0.0;1129.0
6df9a2014b;2012;m;< 45;MINT;UAS/UTE/Other;False;5.0;3;0;74;5.0;3.0;0.0;74.0
264c472403;2017;m;45-54;MINT;Unknown;False;5.0;5;0;94;5.0;5.0;0.0;94.0
1979c3a355;2016;f;< 45;SSH;Cantonal university;False;5.0;0;0;1;5.0;0.0;0.0;1.0
921aaeef04;2013;m;55-64;MINT;Unknown;False;5.0;0;0;11;5.0;0.0;0.0;11.0
e8fc4896dc;2017;m;< 45;MINT;Cantonal university;False;5.0;5;3;42;5.0;5.0;3.0;42.0
65d6312f08;2015;f;< 45;SSH;Cantonal university;False;5.0;5;0;34;5.0;5.0;0.0;34.0
65f9114049;2015;m;< 45;LS;Unknown;False;5.0;2;0;71;5.0;2.0;0.0;71.0
c6b257735b;2013;m;< 45;MINT;ETH Domain;False;5.0;2;0;5;5.0;2.0;0.0;5.0
9865533b07;2012;m;< 45;SSH;Cantonal university;False;5.0;4;0;11;5.0;4.0;0.0;11.0
57293cbd1f;2012;m;< 45;LS;Unknown;False;5.0;0;0;49;5.0;0.0;0.0;49.0
dc71a37542;2013;m;45-54;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
c076ce03cf;2014;m;45-54;MINT;ETH Domain;False;5.0;6;1;12;5.0;6.0;1.0;12.0
6ec0653df8;2016;f;< 45;SSH;Unknown;False;5.0;1;0;2;5.0;1.0;0.0;2.0
83bfda3716;2015;m;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
7f3e3bbd5d;2018;m;< 45;MINT;ETH Domain;False;5.0;8;3;52;5.0;8.0;3.0;52.0
df0428dbc3;2017;m;< 45;MINT;UAS/UTE/Other;False;5.0;3;0;45;5.0;3.0;0.0;45.0
395443912;2017;m;45-54;LS;Cantonal university;False;5.0;6;0;412;5.0;6.0;0.0;412.0
992acdcbfd;2012;f;< 45;MINT;ETH Domain;False;5.0;1;0;8;5.0;1.0;0.0;8.0
15c35210fd;2018;f;55-64;LS;Cantonal university;False;5.0;2;0;147;5.0;2.0;0.0;147.0
4461ec1f4b;2014;m;45-54;LS;Cantonal university;False;5.0;25;0;438;5.0;25.0;0.0;438.0
72bda69428;2014;f;< 45;SSH;Cantonal university;False;5.0;4;1;1;5.0;4.0;1.0;1.0
0bb4d8e52a;2014;m;< 45;MINT;Cantonal university;False;5.0;5;0;58;5.0;5.0;0.0;58.0
b4b5e05a2d;2015;m;45-54;SSH;Cantonal university;False;5.0;12;2;212;5.0;12.0;2.0;212.0
6d977c11e4;2016;m;< 45;MINT;Cantonal university;False;5.0;2;0;237;5.0;2.0;0.0;237.0
a5acf52553;2013;m;45-54;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
81b7288f8f;2017;m;< 45;MINT;ETH Domain;False;5.0;4;5;56;5.0;4.0;5.0;56.0
9085ad1f6c;2016;m;45-54;SSH;Cantonal university;False;5.0;1;0;14;5.0;1.0;0.0;14.0
f66d9d6640;2018;m;65+;MINT;ETH Domain;False;5.0;1;0;161;5.0;1.0;0.0;161.0
74ff6e8187;2017;m;45-54;MINT;ETH Domain;False;5.0;27;11;445;5.0;27.0;11.0;445.0
4482433a9d;2015;m;45-54;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
de0d1ff86c;2017;m;45-54;LS;Cantonal university;False;5.0;4;0;161;5.0;4.0;0.0;161.0
92bd6c3263;2016;m;45-54;SSH;Cantonal university;False;5.0;3;0;88;5.0;3.0;0.0;88.0
fb338318a3;2013;f;< 45;LS;Unknown;False;5.0;2;0;2;5.0;2.0;0.0;2.0
8b4aa0daae;2017;m;45-54;MINT;ETH Domain;False;5.0;0;0;167;5.0;0.0;0.0;167.0
c76f553c19;2014;m;< 45;MINT;Cantonal university;False;5.0;2;1;1;5.0;2.0;1.0;1.0
fb4263f8f5;2017;m;< 45;MINT;Cantonal university;False;5.0;1;3;18;5.0;1.0;3.0;18.0
d445802314;2012;f;45-54;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
f75758673f;2015;m;45-54;MINT;Cantonal university;False;5.0;9;0;100;5.0;9.0;0.0;100.0
1281de84cd;2017;f;< 45;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
7a8fce2634;2015;m;< 45;LS;ETH Domain;False;5.0;4;0;468;5.0;4.0;0.0;468.0
2583fa1b2f;2017;m;< 45;MINT;Cantonal university;False;5.0;11;18;278;5.0;11.0;18.0;278.0
3c2648aa5b;2014;m;< 45;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
7a9deedafe;2014;m;55-64;LS;Cantonal university;False;5.0;17;0;357;5.0;17.0;0.0;357.0
5d62f4b774;2016;m;45-54;MINT;ETH Domain;False;5.0;5;0;4;5.0;5.0;0.0;4.0
02b9c0106a;2018;m;< 45;MINT;ETH Domain;False;5.0;4;0;13;5.0;4.0;0.0;13.0
c0cff47bbc;2016;m;< 45;SSH;Unknown;False;5.0;2;0;0;5.0;2.0;0.0;0.0
626513ad7e;2016;m;< 45;SSH;Unknown;False;5.0;13;0;29;5.0;13.0;0.0;29.0
4f0021669d;2012;m;45-54;MINT;ETH Domain;False;5.0;10;1;147;5.0;10.0;1.0;147.0
99d949716e;2014;m;45-54;LS;Cantonal university;False;5.0;2;0;109;5.0;2.0;0.0;109.0
341ca72333;2018;f;45-54;LS;Cantonal university;False;5.0;1;0;164;5.0;1.0;0.0;164.0
76de738522;2013;m;< 45;MINT;Unknown;False;5.0;1;0;0;5.0;1.0;0.0;0.0
5ed137d243;2015;m;< 45;LS;UAS/UTE/Other;False;5.0;2;0;16;5.0;2.0;0.0;16.0
36dda84e55;2017;f;< 45;SSH;Unknown;False;5.0;0;0;2;5.0;0.0;0.0;2.0
b61a9405f9;2018;f;< 45;MINT;Unknown;False;5.0;3;1;53;5.0;3.0;1.0;53.0
f95417b54f;2015;m;< 45;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
d3f3820a16;2013;m;45-54;MINT;UAS/UTE/Other;False;5.0;3;0;260;5.0;3.0;0.0;260.0
0396eabbff;2016;m;< 45;MINT;UAS/UTE/Other;False;5.0;1;0;4;5.0;1.0;0.0;4.0
a0a6864073;2014;m;< 45;MINT;Cantonal university;False;5.0;14;0;74;5.0;14.0;0.0;74.0
377f677f00;2015;m;55-64;LS;Cantonal university;False;5.0;1;0;141;5.0;1.0;0.0;141.0
e6152d0c62;2013;m;< 45;LS;Cantonal university;False;5.0;8;0;89;5.0;8.0;0.0;89.0
2d7ca0b811;2013;m;45-54;LS;Cantonal university;False;5.0;4;0;123;5.0;4.0;0.0;123.0
15480d66fb;2015;m;< 45;LS;Cantonal university;False;5.0;25;0;197;5.0;25.0;0.0;197.0
00d3ccd452;2012;m;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
d182d9654d;2014;m;< 45;LS;Cantonal university;False;5.0;1;0;0;5.0;1.0;0.0;0.0
a9c5cae242;2014;m;55-64;LS;Cantonal university;False;5.0;3;0;43;5.0;3.0;0.0;43.0
fc8c7a6e51;2017;m;45-54;MINT;Cantonal university;False;5.0;3;0;60;5.0;3.0;0.0;60.0
f707c9f0f0;2012;m;45-54;LS;Cantonal university;False;5.0;15;0;274;5.0;15.0;0.0;274.0
2e058dabbd;2018;f;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
27a550093d;2012;m;45-54;LS;Cantonal university;False;5.0;3;0;76;5.0;3.0;0.0;76.0
9b04c252f1;2013;f;45-54;MINT;ETH Domain;False;5.0;17;0;412;5.0;17.0;0.0;412.0
ed2d2e251b;2015;m;45-54;MINT;UAS/UTE/Other;False;5.0;2;0;2;5.0;2.0;0.0;2.0
f4fdf129fa;2013;f;45-54;LS;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
eb87f90667;2014;m;45-54;LS;ETH Domain;False;5.0;3;0;361;5.0;3.0;0.0;361.0
0007f4823e;2014;m;45-54;LS;Cantonal university;False;5.0;4;0;0;5.0;4.0;0.0;0.0
50a953559e;2018;m;< 45;MINT;Cantonal university;False;5.0;3;0;14;5.0;3.0;0.0;14.0
5202d0f679;2015;m;45-54;MINT;Unknown;False;5.0;5;0;34;5.0;5.0;0.0;34.0
ca47695f65;2014;m;45-54;LS;Cantonal university;False;5.0;7;0;323;5.0;7.0;0.0;323.0
569c7030bb;2015;m;< 45;LS;Unknown;False;5.0;2;0;349;5.0;2.0;0.0;349.0
5ed506c59d;2018;m;55-64;LS;Cantonal university;False;5.0;28;1;1675;5.0;28.0;1.0;1675.0
fbb3fbc8fe;2014;m;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
d633450ed2;2017;m;< 45;SSH;Cantonal university;False;5.0;3;0;302;5.0;3.0;0.0;302.0
8c1d267c37;2017;m;45-54;MINT;ETH Domain;False;5.0;1;0;17;5.0;1.0;0.0;17.0
cd09d196a9;2014;f;45-54;LS;Cantonal university;False;5.0;5;0;120;5.0;5.0;0.0;120.0
a7af23ab0e;2017;m;< 45;LS;Cantonal university;False;5.0;6;0;259;5.0;6.0;0.0;259.0
6522eb0673;2018;m;< 45;LS;Cantonal university;False;5.0;10;0;333;5.0;10.0;0.0;333.0
3428e8b5db;2015;f;< 45;MINT;Cantonal university;False;5.0;3;0;2;5.0;3.0;0.0;2.0
4feaf0367d;2015;f;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
0d0d587c08;2015;m;45-54;LS;Cantonal university;False;5.0;4;0;206;5.0;4.0;0.0;206.0
31fcc98bf8;2018;m;45-54;LS;Cantonal university;False;5.0;18;6;1038;5.0;18.0;6.0;1038.0
ce19175e60;2016;f;45-54;LS;Cantonal university;False;5.0;10;0;355;5.0;10.0;0.0;355.0
507969ee5c;2014;m;45-54;LS;Cantonal university;False;5.0;9;0;71;5.0;9.0;0.0;71.0
cdeb1ac775;2017;m;45-54;LS;Cantonal university;False;5.0;5;1;297;5.0;5.0;1.0;297.0
948ae1762c;2014;m;45-54;SSH;Cantonal university;False;5.0;4;4;31;5.0;4.0;4.0;31.0
e845771f82;2013;m;< 45;LS;Cantonal university;False;5.0;2;0;38;5.0;2.0;0.0;38.0
f391cc659d;2015;m;< 45;MINT;Cantonal university;False;5.0;21;2;232;5.0;21.0;2.0;232.0
e5fc5bb343;2013;m;< 45;LS;Unknown;False;5.0;29;0;738;5.0;29.0;0.0;738.0
9599c07dec;2017;m;55-64;MINT;ETH Domain;False;5.0;0;0;31;5.0;0.0;0.0;31.0
08b9ca9a1e;2018;m;< 45;MINT;Cantonal university;False;5.0;5;0;13;5.0;5.0;0.0;13.0
b9b8168c30;2013;f;< 45;SSH;Cantonal university;False;5.0;1;0;7;5.0;1.0;0.0;7.0
b935e2fbff;2012;m;< 45;MINT;Cantonal university;False;5.0;4;0;0;5.0;4.0;0.0;0.0
fe2bf263ef;2013;m;65+;SSH;Cantonal university;False;5.0;2;0;0;5.0;2.0;0.0;0.0
8cca8ade22;2016;m;55-64;SSH;Cantonal university;False;5.0;0;1;12;5.0;0.0;1.0;12.0
c3b1aee040;2016;m;< 45;MINT;ETH Domain;False;5.0;9;0;50;5.0;9.0;0.0;50.0
f2ac45179f;2017;m;45-54;SSH;Cantonal university;False;5.0;1;0;27;5.0;1.0;0.0;27.0
5db5abf480;2018;f;45-54;LS;Cantonal university;False;5.0;1;0;127;5.0;1.0;0.0;127.0
afe63f0083;2017;m;45-54;LS;UAS/UTE/Other;False;5.0;11;0;1028;5.0;11.0;0.0;1028.0
275d549ed8;2017;m;< 45;MINT;Cantonal university;False;5.0;7;0;15;5.0;7.0;0.0;15.0
6f46389239;2017;m;65+;SSH;Unknown;False;5.0;1;0;68;5.0;1.0;0.0;68.0
f456d3a817;2013;m;45-54;LS;UAS/UTE/Other;False;5.0;1;0;15;5.0;1.0;0.0;15.0
21ee43083e;2015;m;65+;SSH;Cantonal university;False;5.0;0;0;1;5.0;0.0;0.0;1.0
069ba4bf3f;2017;f;< 45;MINT;ETH Domain;False;5.0;13;1;102;5.0;13.0;1.0;102.0
3bf6dd0484;2013;m;< 45;MINT;ETH Domain;False;5.0;4;0;114;5.0;4.0;0.0;114.0
261cad47fb;2016;m;< 45;MINT;Cantonal university;False;5.0;4;0;51;5.0;4.0;0.0;51.0
17707262c0;2018;m;45-54;LS;Cantonal university;False;5.0;7;2;562;5.0;7.0;2.0;562.0
ae3794d050;2014;m;55-64;SSH;UAS/UTE/Other;False;5.0;1;0;0;5.0;1.0;0.0;0.0
add8e5186b;2018;m;45-54;LS;Cantonal university;False;5.0;12;2;547;5.0;12.0;2.0;547.0
e1eb0ae71f;2012;m;45-54;LS;Cantonal university;False;5.0;0;0;118;5.0;0.0;0.0;118.0
e05b847383;2016;f;45-54;LS;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
448ea209f2;2016;m;45-54;SSH;UAS/UTE/Other;False;5.0;0;0;3;5.0;0.0;0.0;3.0
39b64f1476;2015;m;< 45;MINT;Cantonal university;False;5.0;9;0;15;5.0;9.0;0.0;15.0
a66bf795bc;2013;m;< 45;MINT;ETH Domain;False;5.0;10;0;40;5.0;10.0;0.0;40.0
b5cd0f6ee3;2016;m;< 45;LS;Cantonal university;False;5.0;13;0;332;5.0;13.0;0.0;332.0
4ca118b395;2013;m;65+;SSH;ETH Domain;False;5.0;4;2;32;5.0;4.0;2.0;32.0
7415881a41;2012;m;< 45;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
c63d199248;2016;m;55-64;LS;Unknown;False;5.0;26;0;281;5.0;26.0;0.0;281.0
fec55b077c;2018;m;< 45;SSH;ETH Domain;False;5.0;2;0;1;5.0;2.0;0.0;1.0
5d2251986f;2015;m;< 45;MINT;ETH Domain;False;5.0;0;0;10;5.0;0.0;0.0;10.0
362244adca;2018;m;< 45;MINT;Unknown;False;5.0;14;0;57;5.0;14.0;0.0;57.0
a22df838b3;2017;m;< 45;LS;Unknown;False;5.0;11;0;649;5.0;11.0;0.0;649.0
473bc77825;2012;m;< 45;SSH;Cantonal university;False;5.0;2;0;5;5.0;2.0;0.0;5.0
a91cd5994a;2016;m;45-54;SSH;Unknown;False;5.0;1;0;47;5.0;1.0;0.0;47.0
3318e01012;2015;m;< 45;MINT;Cantonal university;False;5.0;3;0;44;5.0;3.0;0.0;44.0
0900e01ba7;2018;m;< 45;SSH;Cantonal university;False;5.0;11;0;80;5.0;11.0;0.0;80.0
f4f05d743a;2015;m;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
0224982e6f;2014;m;55-64;MINT;Unknown;False;5.0;35;0;51;5.0;35.0;0.0;51.0
fc37a8a51d;2013;m;45-54;SSH;Cantonal university;False;5.0;1;0;2;5.0;1.0;0.0;2.0
81e16664a3;2015;m;55-64;SSH;Cantonal university;False;5.0;0;0;5;5.0;0.0;0.0;5.0
a193f17cb4;2016;m;55-64;LS;ETH Domain;False;5.0;6;0;62;5.0;6.0;0.0;62.0
1f0cd460f8;2012;m;< 45;SSH;Cantonal university;False;5.0;4;0;72;5.0;4.0;0.0;72.0
04e54d3b57;2018;m;55-64;LS;Cantonal university;False;5.0;10;4;681;5.0;10.0;4.0;681.0
526c4448ab;2013;m;< 45;MINT;ETH Domain;False;5.0;0;3;1;5.0;0.0;3.0;1.0
413ac7ebe1;2018;m;45-54;LS;Cantonal university;False;5.0;3;0;184;5.0;3.0;0.0;184.0
c3d74e6747;2018;m;45-54;MINT;Cantonal university;False;5.0;19;0;853;5.0;19.0;0.0;853.0
d16208da1c;2018;m;65+;LS;Unknown;False;5.0;11;0;198;5.0;11.0;0.0;198.0
38906d5885;2017;f;55-64;SSH;UAS/UTE/Other;False;5.0;1;0;9;5.0;1.0;0.0;9.0
dce3e9a661;2016;f;55-64;LS;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
269cbee9dd;2015;m;45-54;MINT;ETH Domain;False;5.0;7;6;90;5.0;7.0;6.0;90.0
1a5dcf5c11;2014;f;< 45;MINT;ETH Domain;False;5.0;5;0;175;5.0;5.0;0.0;175.0
24af46009e;2015;f;< 45;LS;ETH Domain;False;5.0;6;1;247;5.0;6.0;1.0;247.0
db738acfa5;2012;m;45-54;MINT;ETH Domain;False;5.0;12;6;245;5.0;12.0;6.0;245.0
887b49e8ef;2013;m;< 45;MINT;Unknown;False;5.0;6;0;42;5.0;6.0;0.0;42.0
a5305be3c0;2017;m;< 45;MINT;ETH Domain;False;5.0;5;4;39;5.0;5.0;4.0;39.0
a6a6db1e7d;2018;m;< 45;SSH;Unknown;False;5.0;5;0;5;5.0;5.0;0.0;5.0
7e91e996fc;2018;m;55-64;MINT;ETH Domain;False;5.0;3;1;21;5.0;3.0;1.0;21.0
24c0a7e4c3;2015;m;55-64;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
b3c46332a5;2018;m;45-54;SSH;Cantonal university;False;5.0;23;0;768;5.0;23.0;0.0;768.0
940ab777cf;2014;m;< 45;SSH;Cantonal university;False;5.0;4;2;3;5.0;4.0;2.0;3.0
9336e3b849;2018;m;< 45;LS;Unknown;False;5.0;5;1;393;5.0;5.0;1.0;393.0
4711c03406;2016;f;45-54;LS;Cantonal university;False;5.0;4;0;11;5.0;4.0;0.0;11.0
7bd5917613;2014;m;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
b9de5afc7a;2014;m;45-54;LS;Cantonal university;False;5.0;5;0;137;5.0;5.0;0.0;137.0
03433f2135;2014;f;< 45;LS;Cantonal university;False;5.0;1;0;41;5.0;1.0;0.0;41.0
91fef4d0cb;2012;f;45-54;LS;UAS/UTE/Other;False;5.0;3;0;50;5.0;3.0;0.0;50.0
db05c97453;2015;m;< 45;LS;Cantonal university;False;5.0;11;0;565;5.0;11.0;0.0;565.0
6851d67f25;2015;m;< 45;LS;Unknown;True;5.0;2;0;596;5.0;2.0;0.0;596.0
079f18b02e;2013;m;< 45;SSH;Cantonal university;False;5.0;8;0;58;5.0;8.0;0.0;58.0
e0e637b250;2013;m;65+;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
3bc9a95a44;2013;m;65+;LS;Cantonal university;False;5.0;12;0;2061;5.0;12.0;0.0;2061.0
c7143324d4;2016;m;< 45;SSH;Unknown;False;5.0;1;0;25;5.0;1.0;0.0;25.0
c0d58b22a0;2016;m;< 45;MINT;ETH Domain;False;5.0;5;0;169;5.0;5.0;0.0;169.0
c7a23a0929;2018;f;45-54;MINT;ETH Domain;False;5.0;0;0;26;5.0;0.0;0.0;26.0
96ceba9b04;2016;m;< 45;MINT;Cantonal university;False;5.0;7;4;194;5.0;7.0;4.0;194.0
fd82f36cb6;2018;m;< 45;MINT;Unknown;False;5.0;0;0;0;5.0;0.0;0.0;0.0
820c2e84ac;2018;m;< 45;LS;Unknown;False;5.0;7;6;151;5.0;7.0;6.0;151.0
4e03076bd5;2016;f;< 45;MINT;Unknown;False;5.0;9;4;38;5.0;9.0;4.0;38.0
18eb062dfd;2018;m;< 45;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
d301dbb225;2014;f;45-54;LS;Cantonal university;False;5.0;1;0;286;5.0;1.0;0.0;286.0
a9c1694157;2018;m;45-54;MINT;ETH Domain;False;5.0;4;0;6;5.0;4.0;0.0;6.0
76a9e2e972;2014;f;< 45;SSH;Cantonal university;False;5.0;2;0;4;5.0;2.0;0.0;4.0
be785279fd;2017;m;45-54;MINT;Unknown;False;5.0;0;0;2;5.0;0.0;0.0;2.0
042a4f1a9b;2017;m;< 45;SSH;UAS/UTE/Other;False;5.0;2;0;0;5.0;2.0;0.0;0.0
6739a4fe57;2015;m;45-54;MINT;Cantonal university;False;5.0;4;0;42;5.0;4.0;0.0;42.0
b842377939;2014;m;< 45;LS;Cantonal university;False;5.0;5;0;121;5.0;5.0;0.0;121.0
8a54a4c029;2012;m;45-54;MINT;ETH Domain;False;5.0;0;0;0;5.0;0.0;0.0;0.0
367a4ded86;2015;f;< 45;MINT;ETH Domain;False;5.0;1;0;0;5.0;1.0;0.0;0.0
5a490b8794;2018;m;< 45;MINT;ETH Domain;True;5.0;8;6;233;5.0;8.0;6.0;233.0
d214b67812;2014;m;45-54;MINT;Cantonal university;False;5.0;80;1;1385;5.0;80.0;1.0;1385.0
279576f89a;2013;m;45-54;LS;Cantonal university;False;5.0;3;0;274;5.0;3.0;0.0;274.0
2ac0924290;2015;m;45-54;LS;Cantonal university;False;5.0;4;0;348;5.0;4.0;0.0;348.0
2ceac57917;2014;f;< 45;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
fd5e0f2995;2017;m;< 45;SSH;Cantonal university;False;5.0;1;1;20;5.0;1.0;1.0;20.0
a74243d9b3;2015;f;45-54;SSH;Unknown;False;5.0;2;0;49;5.0;2.0;0.0;49.0
5bd97bc18f;2018;m;< 45;LS;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
6dd2b9f664;2013;f;< 45;LS;Unknown;True;5.0;11;0;1092;5.0;11.0;0.0;1092.0
818529b9d4;2013;m;55-64;LS;Cantonal university;False;5.0;9;0;292;5.0;9.0;0.0;292.0
3cf802df13;2016;m;45-54;LS;Cantonal university;False;5.0;6;0;289;5.0;6.0;0.0;289.0
8481bf09e9;2014;m;< 45;MINT;ETH Domain;False;5.0;3;1;17;5.0;3.0;1.0;17.0
882abe2ee6;2014;f;< 45;SSH;Cantonal university;False;5.0;3;0;33;5.0;3.0;0.0;33.0
50e7079901;2015;f;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
8e675c2ab0;2012;m;45-54;MINT;Cantonal university;False;5.0;9;0;62;5.0;9.0;0.0;62.0
b4bc4c9658;2014;m;< 45;SSH;Cantonal university;False;5.0;1;0;0;5.0;1.0;0.0;0.0
e05d756e82;2012;f;< 45;LS;Cantonal university;False;5.0;0;0;52;5.0;0.0;0.0;52.0
279238ba11;2017;m;55-64;LS;Cantonal university;False;5.0;10;0;447;5.0;10.0;0.0;447.0
2d4d814524;2018;m;45-54;MINT;ETH Domain;False;5.0;13;1;304;5.0;13.0;1.0;304.0
4eb5ee0439;2012;m;45-54;MINT;ETH Domain;False;5.0;8;0;16;5.0;8.0;0.0;16.0
f090b0df22;2018;m;45-54;LS;Cantonal university;False;5.0;13;0;0;5.0;13.0;0.0;0.0
5fce8ab537;2018;m;45-54;MINT;Cantonal university;False;5.0;5;0;127;5.0;5.0;0.0;127.0
ff7d5b0873;2015;m;< 45;MINT;Cantonal university;False;5.0;1;1;1;5.0;1.0;1.0;1.0
a279a08d05;2014;f;< 45;LS;Unknown;False;5.0;4;4;184;5.0;4.0;4.0;184.0
b8eb514f4f;2018;m;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
c533952298;2013;m;< 45;MINT;Cantonal university;False;5.0;0;1;0;5.0;0.0;1.0;0.0
e38cbd69e2;2016;m;< 45;MINT;ETH Domain;False;5.0;10;1;438;5.0;10.0;1.0;438.0
6c44e6df5d;2015;m;< 45;SSH;Cantonal university;False;5.0;0;0;2;5.0;0.0;0.0;2.0
78d40a1be2;2017;m;< 45;MINT;ETH Domain;False;5.0;2;0;64;5.0;2.0;0.0;64.0
fd9f3d7053;2013;m;45-54;MINT;ETH Domain;False;5.0;1;0;57;5.0;1.0;0.0;57.0
17136bfe6a;2017;m;65+;MINT;ETH Domain;False;5.0;3;0;141;5.0;3.0;0.0;141.0
189a9a11ee;2013;m;45-54;MINT;ETH Domain;False;5.0;7;0;62;5.0;7.0;0.0;62.0
c59d841ec5;2015;f;< 45;MINT;ETH Domain;False;5.0;10;0;43;5.0;10.0;0.0;43.0
b362873825;2014;m;45-54;MINT;ETH Domain;False;5.0;5;0;76;5.0;5.0;0.0;76.0
344069ee45;2018;m;< 45;LS;Cantonal university;False;5.0;7;1;275;5.0;7.0;1.0;275.0
c5c7d4ba61;2018;m;55-64;MINT;ETH Domain;False;5.0;34;4;717;5.0;34.0;4.0;717.0
7e4d068cc1;2016;m;< 45;MINT;Cantonal university;False;5.0;3;0;0;5.0;3.0;0.0;0.0
aeb2b366ad;2014;m;45-54;MINT;Unknown;False;5.0;10;0;40;5.0;10.0;0.0;40.0
8c07068d62;2016;m;45-54;LS;Unknown;False;5.0;2;0;43;5.0;2.0;0.0;43.0
527215bc33;2018;m;45-54;LS;ETH Domain;False;5.0;5;1;389;5.0;5.0;1.0;389.0
